gene,GSE16561_log2FC,GSE16561_pvalue,GSE16561_padj,GSE22255_log2FC,GSE22255_pvalue,GSE22255_padj,GSE37587_log2FC,GSE37587_pvalue,GSE37587_padj,meta_padj,TRI
FKBP9,0.043460710118421,0.6866271553013137,0.910110853282522,-0.0899409999999996,0.4853909419664076,0.7705668253742182,3.855882352941165,0.360005284560107,0.6989060181690477,0.8213164484307519,0.0021206539514455613
SUOX,0.1335213371191239,0.041541293585709,0.1653156683514402,-0.2096027500000001,0.0848772513973118,0.4810073171376468,-18.627450980392155,0.1459817618383172,0.4785996145800753,0.12876127723342062,0.010244705079447185
CCDC129,-0.0149193901469298,0.8574480750614762,0.9478308851319306,0.0972747500000008,0.0288635678872777,0.4016179375612522,-5.935294117647061,0.232600214833734,0.584843566343401,0.7710076681903756,0.0032642865553143834
SUDS3,0.1145912319692982,0.1211357237299802,0.3761553179809817,-0.1515100000000018,0.0673021328819848,0.4640348576242293,-4.226470588235287,0.4717905330458776,0.780243392421192,0.4658438182727665,0.0023244696630261444
GPR52,0.0414835528439242,0.636879470096021,0.9064642304759116,0.1299225000000001,0.0703590389478447,0.4671136595747411,-1.1647058823529337,0.7119281795441571,0.9005644235159684,0.930514054755442,0.0006405636649675357
NCR3,-0.669618373383772,9.655853315708064e-09,9.02890283985716e-07,-0.0590696666666659,0.691519251427619,0.8840614776296668,107.56764705882352,0.007112203161945,0.0998264625626922,2.1814557426193675e-07,0.05915993666378241
FOSL2,0.1262733797149123,0.0679265042947429,0.2418686307389641,-0.011444899999998,0.9577551684103244,0.9862171079666076,15.229411764705958,0.1617440002857722,0.5000318593235119,0.18666423677014202,0.008375855194954387
PPP1R14D,0.1337299367179487,0.0368754035116768,0.1501937447325293,0.0473889999999999,0.3512591383519853,0.6884160648026068,3.897058823529449,0.5838903527524347,0.844742797479322,0.27686650075833064,0.002143300141621208
COMMD9,-0.0526033393618421,0.5008309262035255,0.8805787230316394,-0.1449825000000011,0.0386403855864732,0.4241019323249911,-74.74117647058779,0.2838631125397073,0.6354658095620229,0.6838779147660842,0.041106070338775315
AMOT,0.0293834838442982,0.729925928196859,0.9176163924862344,0.0163805000000003,0.7647504949470776,0.9176410438808292,-5.597058823529494,0.4176615060382959,0.7418016957164918,0.8659082896125267,0.003078264278871834
CYP2A7,0.0724314311118421,0.4701636918102405,0.8682661334988002,0.0480099999999996,0.3942844349605542,0.7146203559113075,8.955882352941188,0.0263894662479644,0.2128793030622549,0.20128941325571392,0.004925546363197377
SLC7A9,0.0674246692396878,0.3662176037599421,0.7893045510958336,0.1248659999999999,0.1689654970271691,0.5608631952999971,-12.77647058823527,0.0762947777511418,0.3525277566225744,0.32055312437198746,0.0070267892944923934
ALKBH1,-0.0093469888301282,0.8417058627228496,0.9424928709897248,-0.1278582500000009,0.2424121521392144,0.6152896859762796,-7.8147058823528255,0.2578624805629711,0.6108124769977381,0.7917262692390387,0.004297923378330122
LITAF,0.4245223041337792,3.755607910271961e-05,0.0005805234206355,-0.086374166666669,0.2858096678142719,0.6434351931566468,1758.5764705882357,0.3017928548248387,0.6522144411400079,0.0015799020908898126,0.9671799603604334
ACY3,0.0320765512960526,0.6981782595725292,0.9110727309751636,-0.0489767500000004,0.2989984717008548,0.6520301371603723,4.105882352941194,0.216009029504323,0.5656798235094405,0.6993525716227913,0.002258148677511842
DDX51,0.2627787176337719,0.1945980966722718,0.5338862049814355,-0.1224374999999993,0.0258653619398907,0.3961801323314091,1373.6676470588318,0.3624106178032769,0.70126334241822,0.5128222195228993,0.7554882273537787
GAD1,0.0703406910470085,0.4742516755747364,0.8696469753185128,-0.0364651666666659,0.1848532930681178,0.5754620844502528,-1.7764705882353269,0.7529535934968516,0.9179443202104394,0.8967110907808779,0.0009770213475767708
AGR2,0.0322940833881578,0.6762782978190447,0.9097344946276869,0.0540980000000006,0.2115139461648852,0.5969748068073268,0.7617647058823707,0.8677135274657627,0.960914595156794,0.9598028096750103,0.0004189545182489815
SPRY4,0.0017683764583333,0.9859667192454048,0.9934072043914598,0.1230309999999992,0.122789173299089,0.5230653330334633,4.435294117647061,0.2792969588523478,0.6321074921511112,0.8453030940733779,0.0024393181989167943
ZYX,0.4264839674439102,4.515187039869897e-05,0.0006706113368612,-0.0267662499999996,0.8604246774656745,0.9549868825223524,1122.964705882353,0.0006113046584289,0.0240145066704731,1.7296037799390562e-05,0.6176068984695112
TRIM47,-0.0014054567302631,0.9863741749356952,0.9934090941356644,0.0096619999999987,0.8878754934881394,0.9656079113482056,-0.3676470588235645,0.9370692786068257,0.980455125730586,0.9983378467949884,0.00020219812656805587
SPRR2G,-0.0012808685065789,0.9901403502265208,0.9950958778443644,0.0699465000000003,0.2129554687974502,0.5982010297371331,8.71176470588233,0.0434056357575717,0.2683935040236074,0.4035742311261422,0.004791286807156183
DNASE1L2,0.0827162974364035,0.370598055476789,0.7936775775194846,0.0163685000000004,0.7924817892359844,0.9274258062291028,-10.573529411764696,0.0137736044116362,0.1483060985541337,0.11558830323417907,0.0058152181200967264
AP2B1,0.0021473047932692,0.972808750459963,0.9890470588520204,-0.059137500000002,0.4272429620609633,0.7373189563615118,16.085294117647038,0.4506165252001404,0.7655565786856937,0.9258117017094737,0.008846572433604724
MKRN2,-0.1125473211025641,0.1076225032049275,0.3459238919281112,-0.0808702500000002,0.0165849798359205,0.3826792565331688,-23.86470588235284,0.3872455201453886,0.7190560304710696,0.39675924768186693,0.013125084791784335
NRIP2,0.0739478341951754,0.4346611095951419,0.8471855538623453,-0.0118715000000007,0.8375282761766417,0.9466140961470608,-1.6294117647059068,0.7325367843046628,0.908916376713215,0.8743262145431256,0.0008961420969495515
ELF1,0.2746238269355263,0.0026636615503211,0.0178722538788494,0.0300395000000026,0.5654592006276111,0.8171722978145419,-48.64117647058811,0.7914468052336934,0.9361987242666352,0.06471173987613064,0.02675162093745744
RPH3A,0.1868080829364034,0.0743588723806482,0.259893947741576,-0.0326564999999998,0.8805764457409271,0.9626346068751682,-22.13529411764713,0.0479419849563597,0.282294313193146,0.09201490808576296,0.012173944804408384
RHPN1,0.0741789549319955,0.2603604533888538,0.6516618473321775,0.0409992500000013,0.3220816080225245,0.6683231116304236,-11.22352941176473,0.0416809924436099,0.2634636627342466,0.1853057646533451,0.006172704407869033
CSH1,0.0489806068685897,0.6267310401317092,0.9038924964709308,0.0612881363636361,0.0299550922370992,0.4033911914038581,-3.88676470588237,0.086689362814388,0.3719590854854733,0.4544545649392926,0.002137638594077292
LAX1,-0.3808000048508771,1.847639339929071e-05,0.0003258028573117,-0.2111330000000011,0.192478138397779,0.5807628762585411,49.682352941176646,0.345509618670752,0.68894852461711,0.0010493660647210793,0.027324246031898286
TTTY11,0.0335793021096491,0.7525253355474482,0.9225195626211364,0.026178999999999,0.6547103500521989,0.8662289064145848,-7.694117647058846,0.3016230478405642,0.651953577930492,0.8024691121108178,0.0042316023928158815
TIMP4,0.067689963372807,0.4947732815958905,0.8783692231936202,-0.0197964999999995,0.7744683812481296,0.9218028281829508,-0.8470588235294088,0.8150966853816014,0.9453565252214744,0.9164051490411889,0.0004658644836127546
ENY2,0.1204906031644737,0.2630756420475353,0.6553693011458114,0.0203259999999989,0.7404652454100605,0.9064310573547364,-576.0147058823534,0.0004257326512701,0.0192926275540906,0.008402695217696281,0.31679593678173723
TTBK1,0.0266579893366777,0.78572582580209,0.9253538441491946,0.1202274999999994,0.0408214691121893,0.4277586474252757,-2.17352941176469,0.4854491937323868,0.7898357681709391,0.90806688791971,0.0011953953242702234
ZCCHC2,0.1384585839587513,0.1029122059254284,0.3343450624609344,0.0487444999999997,0.5756486969504204,0.8229215958235956,6.238235294117658,0.2168915401985396,0.5667950936343651,0.282955251731138,0.0034308978116064505
RAB1A,0.2692034962040133,4.6735736019155605e-07,1.7086495484229457e-05,0.0103646250000011,0.847654272927014,0.950418432955654,-83.07647058823545,0.0002773595205371,0.0150317539334354,3.3806660263106603e-07,0.04569030626432617
CPNE7,0.1376739711557017,0.115756265977018,0.3641344941110744,0.0638719999999981,0.1931142112857471,0.5808299032913101,-4.479411764705844,0.3283015305082929,0.6770296250103794,0.37856054543402606,0.0024635819741049363
MRPL4,0.0014474746880341,0.983936757570924,0.9933673197491064,-0.133719833333334,0.1036497337994498,0.5049396120681784,1.3588235294117794,0.6535580842641808,0.8770029553168057,0.9695984746314738,0.0007473242757954713
ZNF558,-0.1542519356421404,0.0245348321213234,0.1080509124069427,0.0005784999999987,0.9951816717160143,0.9983395464676064,-19.502941176470586,0.1530869077717906,0.4887444004313143,0.09515372068846942,0.010726206218181203
GPR27,0.012624900491228,0.8266347845832863,0.9388466914461444,-0.0067842500000017,0.9556130165150998,0.9856006271620412,-8.008823529411757,0.5137673882112246,0.8080113505550939,0.9219353819105929,0.004404683989158104
ANKRD9,0.4073679973377925,0.0546646076901301,0.2047494106938076,0.1538483333333342,0.048266042756985,0.4351327592578631,-33.97941176470613,0.8811364941734446,0.9625446622488686,0.4278325345246498,0.018687959649924347
DDX5,-0.0444525127938596,0.622286521130891,0.9038924964709308,-0.0147707499999967,0.7946167730064999,0.92820634397645,-1088.6529411764695,0.1463631904267985,0.4792627478389718,0.5744060011767151,0.598736151713169
LCN2,0.6453093672642141,0.010484522269604,0.0544015188338422,0.5777785000000009,0.0944947142453675,0.493459965766487,-215.455882352941,0.773183649788454,0.9267315852943756,0.1547220638005888,0.11849619009393204
ZNF311,0.0303896069254385,0.7666687606626047,0.9230858973712276,-0.0226097500000008,0.575446755350381,0.8229215958235956,1.2176470588235304,0.7305073130038044,0.9077843801651396,0.9537726314773773,0.0006696801951933377
DIXDC1,0.029268334201923,0.7634483267074736,0.923024243631166,-0.0240985,0.4721886855568253,0.7621653554785095,-7.724509803921563,0.1292352913374264,0.4522502510378518,0.5938785124393915,0.00424831743794549
PHF20,0.1621365177982456,0.0217167616913512,0.0979134674831111,0.023078700000001,0.6766272755114109,0.8774051795150644,-59.48823529411754,0.056974810406249,0.3053829085254219,0.04461749037989742,0.0327172744637208
ITGB7,-0.5137386252346492,6.328658556110147e-06,0.0001394389821691,-0.0489489999999985,0.6074281076582307,0.8397245891605462,311.9294117647062,0.0858752481461923,0.3710145360893988,0.00016638697512130976,0.17155459609039764
USP31,0.0378726622346491,0.7117028104708408,0.9145791302835664,-0.0256598999999999,0.6563525771541536,0.8671670069433349,2.882352941176464,0.3398911348056134,0.6840042625621533,0.8168067304226108,0.001585233312293403
CYB5R3,0.1374735900624999,0.0970655327533517,0.3196518214035228,0.0184920000000001,0.8346696616817548,0.9453846087017266,372.02500000000055,0.2223380066156555,0.5734365200840255,0.27720934948309717,0.20460590185920904
DLC1,0.1179400427197115,0.1701515200019069,0.4839914058666067,0.0106742999999993,0.7668093407676749,0.9187800776168652,-7.113235294117629,0.5079004069553337,0.8043358867680863,0.5615179051786645,0.003912129352838361
EGLN3,0.0561631698283166,0.556675680049737,0.8976693174254198,0.0597132500000006,0.4534407394887296,0.7510023872934205,-0.6352941176470779,0.8381689187411712,0.9526338816802196,0.9353320489106515,0.00034939836270957765
HSD11B2,0.0701599069665552,0.5566873280271931,0.8976693174254198,0.1023174999999998,0.1170560800676221,0.5166978836783787,-11.294117647058812,0.0517893427514745,0.2924446509722999,0.32549765054323737,0.006211526448170077
DUSP8,-0.3051431341192865,0.0023347715300326,0.0161044656497523,0.1128247500000014,0.5406414208597428,0.8025306636305941,44.04411764705884,0.0752367375447142,0.3504010526547583,0.011493031799340511,0.02422333556285079
RPL30,-0.2895472559431438,0.0019979099348073,0.0142090241640982,0.037415000000001,0.0548574054781301,0.4435313376862813,-5636.538235294116,0.0051354550808659,0.0837910596929756,0.0014716215791370664,1.0
NAPA,0.1763590930175438,0.0662031363999328,0.2371311694411405,-0.0769725000000001,0.2678190917203983,0.6314400558560119,22.97647058823532,0.1668669199107817,0.5073491568888409,0.1872733029609725,0.012636574117996027
CACNG8,0.0540007403266443,0.583267487199499,0.9021455609198082,0.0240858333333324,0.6481597604422139,0.863061655789925,-12.626470588235293,0.0376579738872958,0.2540765128432492,0.28015313665716657,0.006944292458852647
TIGD5,-0.2364219523618421,0.0002967666731134,0.0029627578087221,0.0289504999999987,0.4803995792981217,0.7668704401586057,34.841176470588266,0.0620157666139584,0.3178098607102048,0.0022478614921384436,0.019161912058599705
AKAP1,-0.0033220164561403,0.9617088392447846,0.9840234196165988,-0.0587490000000006,0.3771239991171646,0.7050481012766454,17.20882352941169,0.0992658184153886,0.3961681806190354,0.5855349463761783,0.009464489908396613
CD8A,-0.61269633242094,0.0020567124183861,0.0144957522957704,0.0365145000000026,0.8724735710973042,0.9603501680369728,186.1647058823528,0.498940836905332,0.7969368979224104,0.03955967678535386,0.10238666095400345
PTEN,0.5842389396820176,9.426201844260825e-08,4.986498330202997e-06,-0.0320769500000013,0.4768065918743671,0.7649876663735918,-528.4235294117643,0.0137363412790556,0.1480871832576172,1.7968721366563142e-06,0.29062179369375757
MTHFR,-0.1614996538561872,0.0049599932909156,0.0299861661452741,-0.1024964999999991,0.0175845768324799,0.3855800829810349,20.344117647058795,0.2765600553432984,0.6305525369840905,0.04787886064666282,0.011188835531768856
RCOR2,0.0647520192521929,0.5563169893855592,0.8976693174254198,0.0303814999999998,0.5894064968916538,0.8300954036622167,-2.0941176470587948,0.5170400415585817,0.8098237733613518,0.8546632774616822,0.0011517205289315205
GSG1,0.0370136036399572,0.7106192184670352,0.914201661050928,0.0284832500000002,0.4396946997384096,0.7445190310045244,-1.2980392156862308,0.6382109921072363,0.8688056010973314,0.930514054755442,0.0007138941855361904
YTHDF3,0.2917352073690078,0.0018482577266451,0.0133158795954387,-0.0803149999999988,0.373723602942384,0.7014845914431687,-113.12941176470588,0.0136676069143104,0.1477813061310016,0.0028284167997381275,0.06221878992250367
SLC13A5,-0.0071029242452619,0.9432047427397492,0.9780454958296282,0.051177,0.386563265823084,0.7114335165916578,5.082352941176509,0.1328660595308453,0.4579946880712784,0.6549738137436698,0.002795186901676559
SMARCA1,-0.0195866534846491,0.8500750503197156,0.9459347269268326,0.0108523749999998,0.6420907533340587,0.8592704114865584,2.773529411764713,0.3318729996582625,0.678461845952642,0.850885803826157,0.0015253826668292717
ZNF628,0.0666679397697368,0.4945521699975734,0.8783692231936202,0.0893630000000005,0.6341719160466175,0.8544561835704367,1.6794117647058329,0.6694669151227576,0.882316943064734,0.8820717728439705,0.0009236410421627638
ANKRD33,0.628850459006579,7.226257273350623e-06,0.0001558413268119,0.0208319999999999,0.7037395203973861,0.8882594773935129,-3.555882352941353,0.9771662640496922,0.9930417485079848,0.0011269424021903098,0.001955660280166147
ERBB2,-0.0037154091314102,0.9635905519277804,0.9848421207363384,-0.0299445,0.6218604848415326,0.8474867615442748,1.6823529411764468,0.7707993889347198,0.9261024048466742,0.9818956122488413,0.0009252586271753223
PTPN20B,0.0834108346845039,0.4346287274003999,0.8471855538623453,-0.0107859999999999,0.8493777185452476,0.9508717037641402,5.73235294117643,0.1391356788954482,0.4684187485734691,0.4790232388247952,0.003152673189448804
CDC14A,-0.0560975578760683,0.34621109073931,0.7643815867702957,0.0205277000000014,0.798795097312116,0.930304473476912,6.736029411764719,0.469296228835067,0.7787853125265632,0.7184947989559637,0.0037046740749795727
PDZK1IP1,0.002005878741228,0.9930791568174004,0.9964760616514332,0.3525622500000009,0.2918607107476443,0.64759007126741,578.8176470588239,0.085827566607458,0.3710145360893988,0.5588221826959066,0.3183374952986919
LETM2,0.0831114501447368,0.3624680478660145,0.7853367295955035,0.0388124999999996,0.3616168511677819,0.6952589703572167,0.1500000000000056,0.9789793881204056,0.993238724799332,0.8958359679004827,8.2496835639762e-05
STXBP1,0.0275963703226495,0.7644469561280721,0.9230858973712276,0.1678045000000008,0.1408936178862932,0.5358785340480791,0.3098039215686299,0.8726178322626469,0.9611790262761696,0.9732009397237035,0.0001703856213213335
HOXD8,0.0206547827346491,0.8324999384546121,0.9403341454695132,0.0584850000000005,0.3734030681800716,0.7012794822199422,0.0852941176470096,0.981548049870919,0.9939052880145816,0.990436688755436,4.690996536375741e-05
OXCT2,0.0545190382586399,0.5675630058646852,0.9003416578329011,0.068235500000001,0.164652822728245,0.5597333014001326,3.664705882352962,0.377866065272357,0.7122807516590511,0.7891137472358282,0.0020155109256302
WWC1,0.0789920192368421,0.3683090625404108,0.790944158565676,0.1030549285714288,0.0009162398941144,0.2090473860600033,-1.7088235294117735,0.6220970189956833,0.8611555690392705,0.8047911887483672,0.0009398168922882387
KLF14,0.0187827562931995,0.85502187767393,0.9470749470327418,0.0640957499999999,0.1459135794577088,0.5402434605030736,-1.338235294117652,0.6467449759643336,0.8734700945213503,0.9524447769715525,0.0007360011807076559
MYO1A,0.0781992476978818,0.4964967178155806,0.8783692231936202,0.1656289999999991,0.0229655655199487,0.3894791854351234,-15.485294117647015,0.2415366921461248,0.5944411064940905,0.6423670124649365,0.008516585091045676
SNRPF,-0.63643157422631,1.9678719249035093e-07,8.951808200310967e-06,-0.0293399999999977,0.6298364253984554,0.8516550993025,-247.3499999999999,0.3044909236235595,0.6546215519092844,3.1450505374040744e-05,0.1360372819699624
PA2G4,0.0185572582452619,0.8630320460454602,0.949878937946918,-0.1079725000000006,0.1705869962686668,0.5610643519950789,152.11470588235272,0.1504528848032708,0.4859434211670712,0.6629996854919484,0.08365987926377814
ZFYVE28,0.0376058932887402,0.6601370222474636,0.9075456227425952,0.0126069999999991,0.8921163294972713,0.9669383998511496,-4.202941176470574,0.2790819805465514,0.6321074921511112,0.7501638360607754,0.002311528982925786
TEC,0.054319898625418,0.465960490680833,0.8654389977983076,-0.0006574999999999,0.9929207616393548,0.9972772505374844,2.614705882352922,0.5865011879501263,0.8460204222530388,0.8437215417320473,0.0014380330761518656
PCOLCE2,0.149596924116228,0.1942378421465287,0.533224181724646,0.0877014999999996,0.3203206283154839,0.667276012358487,-11.838235294117652,0.2772773789296434,0.6311013994639421,0.45267004447498194,0.00651077967549078
EIF5,0.0168535266239316,0.6852910057711193,0.9100217740690164,-0.011537333333333,0.8779556627455956,0.9625106688774966,-14.27450980392166,0.6389815049051482,0.8689180890649026,0.9258117017094737,0.007850679260881684
KCNK4,0.0437635719391025,0.6528582299629468,0.9074894232059442,0.0254700000000003,0.6644061193131187,0.8709551711953476,-1.369117647058772,0.5533081074187121,0.8306410269520124,0.8983236874419508,0.0007529858233393398
MRAP,0.0847717321923077,0.3144305110961619,0.7247020181105429,0.0655025,0.1070523897010315,0.5082421166750491,4.476470588235259,0.3399630109589576,0.6840042625621533,0.6146794149672912,0.002461964389092394
PDCD1LG2,0.0495215192587719,0.6318847248015098,0.9053891490358252,0.0570029999999985,0.1582260025346907,0.555589122898937,1.5235294117646845,0.650700340446364,0.8755190199596371,0.9177618632174865,0.0008379090364979317
C1QTNF2,0.0873503716142697,0.345351174289471,0.763414427090942,-0.0630400000000004,0.2797146476534333,0.6382627756560042,-1.4647058823529449,0.669744876423366,0.882316943064734,0.8070286208540169,0.0008055573362470596
STYX,0.0366811591438126,0.7446936282024694,0.9219078569637864,-0.0771249999999996,0.2997812839526248,0.6524246636956091,-0.0735294117646958,0.979699320582682,0.993238724799332,0.9805031387008373,4.0439625313601765e-05
CYB5R1,0.3149747449057017,0.0001405217748196,0.0016267202493946,0.08101175,0.133314125957914,0.5277430090942465,-83.59705882352955,0.3264988449927501,0.6757076503328873,0.004407346436332746,0.0459766188115465
HIVEP2,0.0194031893530701,0.8457349597466661,0.944474290428168,0.1188195000000007,0.1031723446912388,0.5042561624801419,32.06764705882364,0.2085897135556674,0.5577184773028654,0.7393798721660332,0.017636529391770482
LRRC59,0.0473012713070175,0.4984782914505529,0.8792877609247526,0.056540833333333,0.1777373769799333,0.5689455652378471,9.491176470588186,0.2388953616408114,0.5926608713296243,0.640989221881425,0.005219946835480405
CLPP,-0.331169687922149,1.4034068413341184e-06,4.140985786496539e-05,-0.0111084999999988,0.8820069576054312,0.9631785823739548,17.173529411764775,0.4642547713789724,0.7746067527494959,0.00019112630940789323,0.009445078888246161
MRGPRF,0.0807155296074561,0.4183625388322073,0.8346233094205372,0.0342299999999995,0.4071513976605473,0.7232909897926402,0.6500000000000057,0.8689748474543617,0.960992089475258,0.8994795589156571,0.0003574862877722918
FAM53B,0.065835316375,0.3605444575083109,0.7828070402521715,0.0458460000000009,0.3858986916887347,0.7109702828143498,-10.655882352941203,0.1404851303795906,0.4703382655522453,0.43933262623520053,0.005860510500447986
REEP6,-0.1337123864035087,0.1164476447959175,0.3657894079962605,0.0369514999999998,0.5963609760231263,0.833261184850581,16.88529411764702,0.0036047884309065,0.0689515193002546,0.021509964477813188,0.009286555557016763
ADA,-0.5525991559840581,1.2978313032050844e-05,0.0002437426314562,-0.1321187500000036,0.1755647759231076,0.5662648063226046,68.15294117647068,0.32523124554291,0.67454240523567,0.000777632724729489,0.03748267991067639
HOOK2,0.0037684679041248,0.9493214197651194,0.9796448132152992,0.0240635000000004,0.6057635748803966,0.8389828671390326,5.041176470588255,0.5149299172476527,0.8085692802319316,0.9393754042325072,0.002772540711500928
PEX16,-0.1587155341517094,8.959722626518445e-05,0.001147224658003,-0.0258725000000028,0.5041023517804172,0.7833201903967676,42.85588235294085,0.1365506743653499,0.4635949512204338,0.0016708171583633958,0.023569831217782708
TACSTD2,0.2079711880175438,0.0776278176369683,0.2684923580577406,0.1794360000000008,0.0783435500232051,0.4754322016490482,-9.42941176470589,0.7222378579997626,0.9055594219566429,0.4617783172345839,0.005185977550217006
FGF4,0.0252923059498327,0.7816430621415659,0.9253538441491946,0.0864702499999996,0.0559576822058713,0.4442635148966182,10.90882352941179,0.0056932419923301,0.0877989165785829,0.10599578534281152,0.005999622811526795
ODF1,0.0483411988289473,0.6370026479772115,0.9064642304759116,0.1123574999999998,0.1307303946007939,0.526010258312872,1.6441176470588346,0.607740755334629,0.8545145717809062,0.9111015255684394,0.0009042300220122656
EFTUD1,0.0027780228888888,0.9603146688154424,0.9834921089286364,-0.034680999999999,0.5987853678273849,0.834979218022686,-3.1637254901961,0.595522177365021,0.849795107044895,0.9569803397605858,0.0017399822784934893
AKR1C4,0.0415063430855263,0.6884799789844577,0.910110853282522,0.0667984999999995,0.1592925139708278,0.5558701709604869,-1.6499999999999773,0.7685774165230532,0.925639087219329,0.9476568133919887,0.0009074651920373356
IL12RB2,0.0546438363640351,0.5347870346185919,0.8938717236098274,-0.0937275000000017,0.6840856127905776,0.8812737718670117,4.4147058823529335,0.4293384375358776,0.7510768092823779,0.8055727919339523,0.002427995103828979
CC2D1A,0.0354493411118421,0.6183710173998995,0.9038924964709308,-0.0194691249999996,0.7266254958478269,0.8995612530469611,10.970588235294144,0.047714931971972,0.2820902675308272,0.32968460593686083,0.006033592096790226
MYL4,0.2862692469310897,0.0925322232147568,0.3070162016333991,0.1285277500000008,0.3257479815917988,0.670473021587517,-6.330882352940535,0.989372811397131,0.9959736307605084,0.5754573345752868,0.003481851739501237
