gene,log2FC,t_stat,p_value,p_adj
CDKL5,-3.8186274509803866,1.7660953906293742,0.08215428482490991,0.36497106633406556
ITPR3,256.7205882352939,-1.769564292289685,0.08218232380282683,0.36497106633406556
EEA1,5.85294117647058,-1.765037304214247,0.08218583283166561,0.36497106633406556
MEF2D,61.50882352941164,-1.7644564482807112,0.08231223359637624,0.36528319801647524
ODF3L1,-7.938235294117646,1.7643278764925001,0.08230408697001612,0.36528319801647524
CD244,-45.13235294117652,1.764123801450155,0.08233865127755012,0.36528319801647524
SLC4A3,4.860294117647044,-1.764001550419907,0.08237892612300697,0.36533980663369625
PPM1J,-5.273529411764713,1.7633470997951932,0.08247654579639518,0.36565060937714033
TIMM9,-38.57647058823528,1.7645693482059859,0.08263834025692171,0.3660205224075332
ADCY8,-7.458823529411802,1.7702106151132722,0.08261072258333567,0.3660205224075332
PIGL,-7.835294117647038,1.7636256113772182,0.08264268159194038,0.3660205224075332
CUTA,242.73039215686254,-1.7621103434536456,0.08273013379124902,0.36621312615224705
TMPRSS3,-5.121764705882413,1.761439348872174,0.08279649078995674,0.36621312615224705
DCC,5.949999999999989,-1.762016441085847,0.08275537784378238,0.36621312615224705
ELOF1,84.42058823529419,-1.7644771187919945,0.0827836284030174,0.36621312615224705
NDST1,-91.03529411764714,1.7677820159913,0.08287954087497905,0.36645838952313414
GNB4,-109.92352941176466,1.7688562313963299,0.08295180163988324,0.3665551723443331
DHX8,25.391176470588277,-1.7638154547526754,0.082984248235206,0.3665551723443331
IL5,-5.164705882352905,1.7612437167226904,0.08297516826603762,0.3665551723443331
EHD4,64.27647058823527,-1.7597234132261228,0.08308898987275425,0.3668957790257502
IFNA17,-4.682352941176475,1.7613524803068286,0.08314530054279948,0.36690039900541427
ZCRB1,-13.814705882352882,1.759875181764118,0.08313542643593486,0.36690039900541427
VRK1,-24.817647058823525,1.7591331269083108,0.0831910614122959,0.36698036991111793
COL17A1,-35.87794117647056,1.7657972256610421,0.08349728949869001,0.36719975352456147
BRWD1,-14.84705882352938,1.7586569004856143,0.08374120429925067,0.36719975352456147
PLAGL1,-32.51029411764705,1.7637958608840016,0.08333649535704027,0.36719975352456147
UPP2,5.858823529411779,-1.7597469857912564,0.08327066129328337,0.36719975352456147
PIP5K1A,-11.39117647058822,1.7560442623060868,0.08375453622869103,0.36719975352456147
CLIC3,157.19411764705887,-1.7569859460044135,0.08361443230026352,0.36719975352456147
LTB,1258.586764705884,-1.7568695901305569,0.08358049639439882,0.36719975352456147
UGT2B15,5.697058823529403,-1.7570395702045956,0.08354959662343932,0.36719975352456147
YWHAB,660.2720588235297,-1.756408367148262,0.08366223504147371,0.36719975352456147
EFTUD2,83.31764705882347,-1.758064860379944,0.08338511542612796,0.36719975352456147
ZNF219,-11.082352941176481,1.7612139971352812,0.08338396053056404,0.36719975352456147
NUP133,-39.60882352941178,1.7569741530846854,0.08382154337497709,0.36719975352456147
ANKRD30B,5.994117647058829,-1.7559688833447618,0.08373662080418612,0.36719975352456147
SRP68,69.99999999999989,-1.7555159478747269,0.08381453302531804,0.36719975352456147
SPATA8,10.152941176470563,-1.761332113003611,0.08359709131259685,0.36719975352456147
CNTN6,5.573529411764696,-1.7613122742400216,0.0833349795791495,0.36719975352456147
BMP8A,4.5705882352940534,-1.7571646225451303,0.08376786267959475,0.36719975352456147
NBEA,-10.405882352941177,1.7566480128288586,0.08370112506431361,0.36719975352456147
PHIP,180.1823529411763,-1.7558233267073307,0.08377002709917802,0.36719975352456147
SLC44A2,717.4205882352944,-1.755942210954783,0.08373894815393657,0.36719975352456147
CCRL2,-7.047058823529454,1.7560331069897464,0.0837867472806167,0.36719975352456147
NOXA1,14.429411764705833,-1.7581450255789846,0.08393321320445088,0.36723973256776776
OR52A1,4.291176470588198,-1.7561772172057089,0.0838650240771299,0.36723973256776776
TNFRSF25,118.07205882352935,-1.756638892592231,0.08390668524894632,0.36723973256776776
SLC7A11,-5.329411764705867,1.7568303819123279,0.08394130052290821,0.36723973256776776
HDAC2,150.06176470588275,-1.7549851252948867,0.08402437922114209,0.3674821170284337
TMEM173,185.39411764705847,-1.7536113546289975,0.08414441527782915,0.36776482753752976
TTF1,-5.852941176470637,1.753748342708233,0.08411886688920754,0.36776482753752976
PDCD6IP,-5.447058823529403,1.7545950463600648,0.08419391926076604,0.36786010527951674
MPP7,-19.967647058823502,1.75834142789311,0.084253704634011,0.36799883407336514
MCF2,-6.658823529411762,1.7531709609166057,0.08428110064897601,0.36799883407336514
SPIB,62.226470588235316,-1.7521093567037926,0.08442088849807447,0.36815206353097674
SPRYD3,4151.74411764706,-1.7516579083249415,0.08450417422740049,0.36815206353097674
PDPR,57.874509803921796,-1.7536012892550958,0.08447937454375012,0.36815206353097674
CBFA2T3,10.476470588235259,-1.7533875149483542,0.08463523382878338,0.36815206353097674
HAPLN1,5.099999999999994,-1.751594871467227,0.084530472553356,0.36815206353097674
DNAJA1,381.3323529411755,-1.750892452021693,0.08462524903116303,0.36815206353097674
MRPS34,16.152941176470506,-1.7509023955742375,0.08461279143880826,0.36815206353097674
IL1F10,3.7132352941176805,-1.7514025282563004,0.08455426601287025,0.36815206353097674
ARSK,10.370588235294122,-1.7511436240639169,0.0845797978769753,0.36815206353097674
RPRM,8.658823529411762,-1.7590414132024452,0.08460840756321568,0.36815206353097674
SQSTM1,390.9235294117643,-1.751414832005948,0.08464891173068775,0.36815206353097674
SLC6A5,4.938235294117675,-1.7510290189460904,0.08464762901949369,0.36815206353097674
MYO3A,5.888235294117692,-1.7546355954545025,0.08475839274080535,0.3685075110715172
FMR1,4.8647058823529505,-1.7494871849844673,0.08489779352701698,0.3685275334565363
FAM107B,-423.5323529411762,1.7511205973925876,0.0848846184798092,0.3685275334565363
CNNM1,-28.120588235294065,1.7512320567735131,0.08490177171588678,0.3685275334565363
SPPL2B,5.072549019607834,-1.7492710535215128,0.08489639354701306,0.3685275334565363
ACOT8,14.588235294117624,-1.7503932658877692,0.08488339776350984,0.3685275334565363
CUL5,-97.35000000000014,1.7490854867107624,0.08495492707478954,0.36863775218923384
FARSB,7.647058823529477,-1.7501692165063596,0.08501055405692058,0.3687586203096346
ITGA5,176.25294117647059,-1.748194169023066,0.08511865292445607,0.3691069475933794
GRAP,222.92647058823536,-1.7507726966302997,0.08519936389591455,0.3693363218445816
GZMM,132.79705882352948,-1.7474049338176265,0.08525318917746269,0.3694490358676076
AHRR,-4.6352941176470495,1.750316609710626,0.08532335268035018,0.3696324557552006
CD2BP2,190.0117647058828,-1.7459968323871236,0.08549372021624058,0.3702497120127992
TPSG1,-6.4470588235294315,1.7456434411067117,0.08556587556871303,0.37044137456842896
KLRB1,-1046.3705882352942,1.7445692598428975,0.08572358303821451,0.37076147738808213
SLC16A8,-5.0588235294117965,1.747634911828285,0.08571665708339711,0.37076147738808213
FBXO24,3.8529411764705515,-1.7497212763059327,0.0857085410048931,0.37076147738808213
SUSD3,128.51176470588211,-1.7466827782046253,0.08597980866458393,0.3710145360893988
HSD17B8,36.635294117647106,-1.7473234151858064,0.08583843363793037,0.3710145360893988
TBCA,-774.1970588235299,1.7424085825412694,0.08612651287979789,0.3710145360893988
NPY2R,-5.838235294117595,1.741425727048893,0.08630583476569484,0.3710145360893988
MTMR6,-191.78529411764725,1.7491952264448614,0.08591529317884371,0.3710145360893988
MAP3K7,-56.28823529411784,1.743310659622481,0.085936949665192,0.3710145360893988
ACTR10,62.99705882352964,-1.741186185467115,0.08631299156349999,0.3710145360893988
PDZK1IP1,578.8176470588239,-1.7466053795203529,0.08582756660745808,0.3710145360893988
KLK4,-5.235294117647072,1.7426964386326729,0.08627233696094143,0.3710145360893988
GBP3,-49.64117647058828,1.749994782195478,0.08600774825516248,0.3710145360893988
ITGB7,311.9294117647062,-1.74369168230163,0.08587524814619238,0.3710145360893988
PACSIN2,-767.644117647058,1.7420990493128494,0.0861647974567736,0.3710145360893988
OPN3,23.292156862745117,-1.7418052898974743,0.08629585791005584,0.3710145360893988
ABHD13,-36.83529411764698,1.762026127063535,0.08605007721596615,0.3710145360893988
REST,-7.329411764705924,1.7442911812961552,0.08615771063503264,0.3710145360893988
RGS2,-4688.126470588257,1.741801234855982,0.08621214893784208,0.3710145360893988
MED28,-129.120588235294,1.742043298130842,0.08616469588599351,0.3710145360893988
ADIPOR1,1722.8264705882366,-1.7412437676077137,0.08630303111137441,0.3710145360893988
AADAC,6.208823529411774,-1.7417485820602154,0.08621953792036822,0.3710145360893988
H1FOO,4.573529411764696,-1.7409525410846522,0.08645562354913726,0.37150736876551604
SLC22A13,8.844117647058823,-1.7476426537407528,0.08658266033983067,0.3718126015498938
USP42,-37.173529411764775,1.7427879112905416,0.08656894934831555,0.3718126015498938
FADD,213.9764705882351,-1.7400753087919294,0.08662355212430553,0.3718679356956123
CRYGA,-16.5205882352941,1.7394908214755374,0.08681820866318321,0.3719590854854733
PSAP,2456.0397058823582,-1.7399334216793885,0.08681118160995786,0.3719590854854733
POLR3B,-24.27352941176474,1.7382479961335393,0.08689690338725246,0.3719590854854733
CRTAC1,-5.3058823529411825,1.7379042363705197,0.08689316191641526,0.3719590854854733
BRPF1,112.08529411764766,-1.7383692232551349,0.08681304063513809,0.3719590854854733
AKR7A2,221.11470588235352,-1.7385511184304876,0.08685407984275785,0.3719590854854733
PLB1,-12.223529411764702,1.7388123184114666,0.08677169790834828,0.3719590854854733
TRIM3,5.758823529411757,-1.7389925876911878,0.08671732193714328,0.3719590854854733
CSH1,-3.8867647058823707,1.7390967269976172,0.08668936281438806,0.3719590854854733
ANXA8,-14.688235294117646,1.7411255736884024,0.0869875217809086,0.37214926429136824
TRIM25,-348.741176470588,1.7408421676117518,0.0871655529406654,0.37214926429136824
SSSCA1,11.21470588235286,-1.7366285679504039,0.0871185347384475,0.37214926429136824
MON2,-47.35000000000025,1.737029083096658,0.08714323341887668,0.37214926429136824
MRPL36,-144.7735294117649,1.736670482579993,0.08712124714474472,0.37214926429136824
CEACAM1,-122.94509803921574,1.736432110753011,0.08715396322247138,0.37214926429136824
FGFR1,3.933823529411768,-1.7394372104834939,0.08707939254182359,0.37214926429136824
DAP3,-141.32647058823522,1.7381918613929517,0.08716026033694278,0.37214926429136824
EEFSEC,5.155882352941177,-1.7379020955668696,0.08722627587296918,0.37228881100652034
ITGB2,3577.967647058824,-1.735682681876005,0.08735986458178027,0.37238018681119694
GPT2,-12.452941176470631,1.7419004835598995,0.08735962773407042,0.37238018681119694
ABCF2,13.803921568627402,-1.7362610580633941,0.08730299269878454,0.37238018681119694
CHCHD3,-20.20882352941163,1.7358263664578804,0.08735272973193171,0.37238018681119694
ADAMTSL5,-8.811764705882382,1.7349814099957985,0.08744462840785476,0.3725662859163603
OXA1L,119.52058823529433,-1.7350053076016647,0.08745964100024817,0.3725662859163603
ANLN,-8.350000000000023,1.7345680955953455,0.08748949984766936,0.3725739509228203
MYBPC3,-126.95294117647052,1.7354767856000508,0.08756602853482216,0.3727145482655412
BYSL,17.747058823529414,-1.7343286131768756,0.08757865571535536,0.3727145482655412
KNG1,-5.538235294117641,1.7358214308604876,0.08776211303034859,0.3727682447639256
LOC81691,21.105882352941137,-1.734100885738506,0.08774386156243404,0.3727682447639256
PSMC2,177.63529411764694,-1.7337259505018645,0.08768417570914608,0.3727682447639256
SEC24B,-16.34705882352938,1.7338457533104215,0.08771330232448975,0.3727682447639256
LMBRD1,-273.30588235294135,1.733659262260408,0.08766210388763032,0.3727682447639256
API5,-95.25882352941176,1.735111535180399,0.08778779193980986,0.3727682447639256
S100A3,-7.42352941176469,1.7418087940638258,0.08762353050849057,0.3727682447639256
ARPC1B,448.1970588235299,-1.7310489124383133,0.08811617690243864,0.3728742595255289
DET1,17.92647058823536,-1.7314344951472618,0.08804692991572294,0.3728742595255289
EGLN1,60.30294117647054,-1.7330514229678293,0.08807980795176416,0.3728742595255289
UGT1A6,3.0088235294117567,-1.7342709378351748,0.0878482269071928,0.3728742595255289
GALK1,238.82647058823568,-1.7319571807475573,0.08798223794345868,0.3728742595255289
HOXB5,-5.908823529411762,1.7325958016012766,0.08789351081429464,0.3728742595255289
DDN,-5.202941176470603,1.7348769045468608,0.08801653407361722,0.3728742595255289
CRNN,-12.864705882352837,1.7321468290654045,0.08812119907291657,0.3728742595255289
CHD7,-97.77058823529433,1.74633969653659,0.0880419444613887,0.3728742595255289
EPN2,-5.884313725490216,1.7361516228018483,0.08812166187611911,0.3728742595255289
ZNF85,-17.617647058823508,1.7433935429370302,0.0879577045682479,0.3728742595255289
PRDM14,5.67352941176469,-1.73143133920553,0.08817425439768738,0.3729779387997748
EGR1,-20.29117647058831,1.7320942297161233,0.08833726791398899,0.37342955853611776
GAMT,16.903921568627425,-1.7321359150176765,0.08831794607787101,0.37342955853611776
VCP,89.4764705882352,-1.7291939465098818,0.08847277768020517,0.37349475717357344
SMAD1,4.063235294117646,-1.7292470853204516,0.08846315477925229,0.37349475717357344
PPP4R1L,-4.917647058823519,1.729134846718859,0.0885495929795458,0.37349475717357344
PHTF2,8.08235294117651,-1.7292516811706895,0.08852629815610918,0.37349475717357344
SNX27,380.4764705882362,-1.7299354006520864,0.08842486001808728,0.37349475717357344
HARS2,-24.288235294117612,1.7331555602648276,0.0884973745288323,0.37349475717357344
KIAA0922,72.28235294117667,-1.7294513695939386,0.08842171415564021,0.37349475717357344
SVEP1,-4.917647058823519,1.7287762446318826,0.08871876677653107,0.37397072547897764
KLHL9,-73.29117647058808,1.7278511306958566,0.08870132151347342,0.37397072547897764
FAM57A,7.011764705882342,-1.7280563064659948,0.08877607937314669,0.37409355186183485
SPIN1,-68.9970588235293,1.7293039790125566,0.08884060666517771,0.37412799724079593
SEMA3C,-25.62941176470588,1.7339255016181316,0.08883162265317031,0.37412799724079593
SCYL3,-18.34509803921577,1.7277468651608885,0.08911440156278246,0.375043113771989
FLCN,32.08235294117645,-1.72670060344368,0.08909477324967201,0.375043113771989
NXPH2,-5.632352941176492,1.7257413996608493,0.08917882410015751,0.3751953188852635
NLGN1,-6.102941176470637,1.7249365209478291,0.08922333347432107,0.3752636749673852
ACTR3B,4.296078431372621,-1.7252121656712465,0.08928911471281668,0.3754214265854275
CXCL6,-18.93529411764706,1.7269280433008896,0.0895033377397757,0.37620301313983595
HTR3A,3.822549019607834,-1.7243710578213034,0.08956014873903062,0.3763226756192559
GRHPR,31.902941176470563,-1.7217843091625993,0.08984872317905326,0.3770445351537532
SLC10A1,-5.405882352941148,1.7217120151141956,0.08992654233261595,0.3770445351537532
ZNRF4,6.761764705882371,-1.724230450668419,0.0898444456134581,0.3770445351537532
ADAM11,-5.185294117647032,1.7227218850697605,0.08993071568247751,0.3770445351537532
PJA1,10.55098039215693,-1.7226501702065171,0.08977264263489457,0.3770445351537532
MLX,-23.257352941176407,1.7213925887877886,0.08988951646880454,0.3770445351537532
CACNB3,19.058823529411768,-1.721642909052736,0.08983546892670818,0.3770445351537532
PLA2G7,-74.49117647058824,1.7208107099655638,0.08997422327774898,0.37710787142738356
YIF1A,-64.15588235294126,1.7283654017124834,0.09009241495320573,0.37748409143220757
CTSK,-24.994117647058772,1.7227698796381232,0.09025826583221706,0.37805970148901524
NRAP,3.880882352941171,-1.7190507114898632,0.0902999601074212,0.37811258817164606
MAPRE3,19.247058823529414,-1.7187075772895823,0.09036033221396533,0.37811258817164606
CITED1,-5.429411764705861,1.7190145435736428,0.09036471203174011,0.37811258817164606
UBE2H,146.83088235294122,-1.7191171054647452,0.09038479852815218,0.37811258817164606
SSBP1,279.62647058823495,-1.7183620024346689,0.09042010062176542,0.3781411326160004
FAM76B,-39.358823529411836,1.7175958764414745,0.0905623959366138,0.3784597867120449
TMEM127,-47.31470588235288,1.717559149964282,0.0905818046521222,0.3784597867120449
GNRH2,-3.7794117647059124,1.7176023870477959,0.09056375925845515,0.3784597867120449
HIST1H2BL,-6.0558823529411825,1.7176929871987934,0.09067373005856097,0.3787246894361663
LEPREL2,7.688235294117646,-1.716708402777202,0.09074668518116073,0.37879109897373536
CHIA,3.585294117647095,-1.7176689412783677,0.09073033197077304,0.37879109897373536
ECHS1,74.97647058823543,-1.716744928698886,0.09080930043626667,0.37885368681381626
RPL13A,-1089.9176470588245,1.7162340455883183,0.09081874417294601,0.37885368681381626
TRPM4,-17.06470588235291,1.719419894246806,0.09092822600585698,0.3791912641035707
STT3A,49.60882352941189,-1.7150487835129347,0.09102851970623942,0.3794903248538295
FRRS1,-9.420588235294161,1.7180360538784023,0.09114585028309137,0.3798602008973281
SLC25A18,4.6470588235294485,-1.7142421032935105,0.09117803254307079,0.37987509134198116
FLJ16124,5.444117647058846,-1.7141288272497686,0.09125601714885596,0.3800746127458447
SLC6A13,-38.01176470588234,1.7141147728689785,0.0912831706617336,0.3800746127458447
USP10,-451.7441176470593,1.718699256642887,0.09131652535616286,0.38009430209377126
AQP4,3.5823529411764525,-1.7132019967716674,0.09137335900529413,0.3802116768637717
